sale_date,sale_time,file_number,case_number,firm_name,address,city,county,zip_code,opening_bid,required_down,sale_amount,continuance,sold_to,last_updated
2018-03-26 10:30:00,10:30 AM,37-10488,2017 CH 11458,"CODILIS & ASSOCIATES, P.C.",219 NORTH KEYSTONE AVENUE,CHICAGO,Cook,60624,43800.00,25,43900.00,,Third Party Bidder,2018-05-30 20:26:47.044860
2018-03-26 10:30:00,10:30 AM,38-1483,2016 CH 12420,"McCalla Raymer Leibert Pierce, LLC",33 WEST DELAWARE PLACE APT 7K,CHICAGO,Cook,60610,195500.00,25,195500.00,,Plaintiff,2018-05-30 20:26:47.148862
2018-03-26 10:30:00,10:30 AM,38-1000,2017 CH 11225,"McCalla Raymer Leibert Pierce, LLC",39 EAST 101ST PLACE,CHICAGO,Cook,60628,49803.88,25,49803.88,,Plaintiff,2018-05-30 20:26:47.253863
2018-03-26 10:30:00,10:30 AM,38-1495,17 CH 008418,"CODILIS & ASSOCIATES, P.C.",4138 W. 59TH ST,CHICAGO,Cook,60629,159140.00,25,159240.00,,Third Party Bidder,2018-05-30 20:26:47.381859
2018-03-26 10:30:00,10:30 AM,38-1247,15 CH 02589,"McCalla Raymer Leibert Pierce, LLC",5017 SOUTH ABERDEEN STREET,CHICAGO,Cook,60609,55000.00,25,55000.00,,Plaintiff,2018-05-30 20:26:47.517862
2018-03-26 10:30:00,10:30 AM,38-1054,16 CH 08926,"HEAVNER, BEYERS & MIHLAR, LLC",7016 S. RHODES AVE.,CHICAGO,Cook,60637,94500.00,25,94500.00,,Plaintiff,2018-05-30 20:26:47.625861
2018-03-26 10:30:00,10:30 AM,37-11197,2017 CH 11529,"CODILIS & ASSOCIATES, P.C.",7538 S MICHIGAN AVE,CHICAGO,Cook,60619,53290.00,25,80000.00,,Third Party Bidder,2018-05-30 20:26:47.727861
2018-03-26 10:30:00,10:30 AM,38-1465,14 CH 15133,"McCalla Raymer Leibert Pierce, LLC",7611 S. SAINT LAWRENCE AVENUE,CHICAGO,Cook,60619,58400.00,25,58400.00,,Plaintiff,2018-05-30 20:26:47.849862
2018-03-26 10:30:00,10:30 AM,37-9896,14 CH 18984,NOONAN & LIEBERMAN,9514 S. GREENWOOD AVE,CHICAGO,Cook,60628,124893.81,25,124893.81,,Plaintiff,2018-05-30 20:26:47.947860
2018-03-27 10:30:00,10:30 AM,37-10848,2017 CH 11273,"CODILIS & ASSOCIATES, P.C.",12107 S. INDIANA AVE.,CHICAGO,Cook,60628,41000.00,25,41000.00,,Plaintiff,2018-05-30 20:26:48.130860
2018-03-27 10:30:00,10:30 AM,37-10501,17 CH 01908,"HAUSELMAN, RAPPIN & OLSWANG, LTD.",2105 W. 50TH STREET,CHICAGO,Cook,60609,70000.00,25,70000.00,,Plaintiff,2018-05-30 20:26:48.262859
2018-03-27 10:30:00,10:30 AM,38-1311,16 CH 2848,RANDALL S. MILLER & ASSOCIATES,3518 W. POLK STREET,CHICAGO,Cook,60624,42000.00,25,54000.00,,Third Party Bidder,2018-05-30 20:26:48.384860
2018-03-27 10:30:00,10:30 AM,38-1540,17 CH 5415,"SHAPIRO KREISMAN & ASSOCIATES, LLC",4855 WEST SCHUBERT AVENUE,CHICAGO,Cook,60639,136125.00,25,160000.00,,Third Party Bidder,2018-05-30 20:26:48.483860
2018-03-27 10:30:00,10:30 AM,37-11300,17 CH 2588,"McCalla Raymer Leibert Pierce, LLC",5333 SOUTH MILLARD AVENUE,CHICAGO,Cook,60632,83000.00,25,83000.00,,Plaintiff,2018-05-30 20:26:48.595860
2018-03-27 10:30:00,10:30 AM,38-1196,17 CH 1732,"KAPLAN AND ASSOCIATES, LTD.",5828 N. LINCOLN AVE.,CHICAGO,Cook,60659,350000.00,25,350000.00,,Plaintiff,2018-05-30 20:26:48.696859
2018-03-27 10:30:00,10:30 AM,38-1193,16 CH 14652,"KAPLAN AND ASSOCIATES, LTD.",5832-34 N. LINCOLN AVE.,CHICAGO,Cook,60659,350000.00,25,350000.00,,Plaintiff,2018-05-30 20:26:48.807862
2018-03-27 10:30:00,10:30 AM,37-10961,17 CH 5375,WEISS MCCLELLAND LLC,5946 SOUTH LAFLIN STREET,CHICAGO,Cook,60636,12000.00,25,12000.00,,Plaintiff,2018-05-30 20:26:48.956860
2018-03-27 10:30:00,10:30 AM,38-1518,17 CH 10385,"JOHNSON, BLUMBERG & ASSOCIATES, LLC",6146 SOUTH MAY STREET,CHICAGO,Cook,60621,42785.00,25,42785.00,,Plaintiff,2018-05-30 20:26:49.055861
2018-03-27 10:30:00,10:30 AM,37-11132,12 D 8848 CONSOLIDATED  WITH  CASE  NO. 12 CH 1528,"McCalla Raymer Leibert Pierce, LLC",8455 SOUTH EGGLESTON AVENUE,CHICAGO,Cook,60620,103963.44,25,103963.44,,Plaintiff,2018-05-30 20:26:49.156860
2018-03-28 10:30:00,10:30 AM,37-11330,17 CH 11166,"SHAPIRO KREISMAN & ASSOCIATES, LLC",2017 WEST 70TH PLACE,CHICAGO,Cook,60636,34200.00,25,34200.00,,Plaintiff,2018-05-30 20:26:49.294860
2018-03-28 10:30:00,10:30 AM,38-1330,17 CH 2428,RANDALL S. MILLER & ASSOCIATES,3425 W. LEXINGTON STREET,CHICAGO,Cook,60624,87600.00,25,106200.00,,Third Party Bidder,2018-05-30 20:26:49.395859
2018-03-28 10:30:00,10:30 AM,37-10466,16 CH 007556,"CODILIS & ASSOCIATES, P.C.",426 N. LAWLER AVENUE,CHICAGO,Cook,60644,86592.60,25,86592.60,,Plaintiff,2018-05-30 20:26:49.493860
2018-03-28 10:30:00,10:30 AM,38-1358,16 CH 11103,"McCalla Raymer Leibert Pierce, LLC",5436 NORTH LYNCH AVENUE,CHICAGO,Cook,60630,244900.00,25,244900.00,,Plaintiff,2018-05-30 20:26:49.589858
2018-03-28 10:30:00,10:30 AM,38-1237,2016 CH 6260,"McCalla Raymer Leibert Pierce, LLC",6032 SOUTH ARTESIAN AVENUE,CHICAGO,Cook,60629,101500.00,25,101500.00,,Plaintiff,2018-05-30 20:26:49.706860
2018-03-28 10:30:00,10:30 AM,38-1563,2017 CH 15542,"CODILIS & ASSOCIATES, P.C.",7321 SOUTH SAINT LAWRENCE AVE,CHICAGO,Cook,60619,92313.00,25,92313.00,,Plaintiff,2018-05-30 20:26:49.822865
2018-03-28 10:30:00,10:30 AM,38-130,2015 CH 17221,"CODILIS & ASSOCIATES, P.C.",9025 SOUTH MAY STREET,CHICAGO,Cook,60620,50000.00,25,50100.00,,Third Party Bidder,2018-05-30 20:26:49.934861
2018-03-29 10:30:00,10:30 AM,37-11271,14 CH 10391,"McCalla Raymer Leibert Pierce, LLC",1330 SOUTH HEATH AVENUE,CHICAGO,Cook,60608,215415.33,25,215415.33,,Plaintiff,2018-05-30 20:26:50.059860
2018-03-29 10:30:00,10:30 AM,38-1388,09 CH 47680,"McCalla Raymer Leibert Pierce, LLC",1856 SOUTH KEDZIE AVENUE,CHICAGO,Cook,60623,67005.73,25,67005.73,,Plaintiff,2018-05-30 20:26:50.163859
2018-03-29 10:30:00,10:30 AM,38-1374,12 CH 08704,"McCalla Raymer Leibert Pierce, LLC",2305 NORTH RIDGEWAY AVENUE,CHICAGO,Cook,60647,283484.33,25,324000.00,,Third Party Bidder,2018-05-30 20:26:50.267859
2018-03-29 10:30:00,10:30 AM,38-1355,2016 CH 9955,"McCalla Raymer Leibert Pierce, LLC",249 WEST 108TH STREET,CHICAGO,Cook,60628,13000.00,25,13000.00,,Plaintiff,2018-05-30 20:26:50.379859
2018-03-29 10:30:00,10:30 AM,38-1762,17 CH 08142,"McCalla Raymer Leibert Pierce, LLC",3507 WEST 60TH PLACE,CHICAGO,Cook,60629,82600.00,25,92000.00,,Third Party Bidder,2018-05-30 20:26:50.486861
2018-03-29 10:30:00,10:30 AM,38-1653,16 CH 03180,"McCalla Raymer Leibert Pierce, LLC",3821 WEST 56TH STREET,CHICAGO,Cook,60629,145000.00,25,145100.00,,Third Party Bidder,2018-05-30 20:26:50.605865
2018-03-29 10:30:00,10:30 AM,38-1668,2017 CH 09181,"McCalla Raymer Leibert Pierce, LLC",6800 SOUTH ROCKWELL STREET,CHICAGO,Cook,60629,87600.00,25,135500.00,,Third Party Bidder,2018-05-30 20:26:50.701858
2018-03-29 10:30:00,10:30 AM,37-10632,17 CH 9239,"SHAPIRO KREISMAN & ASSOCIATES, LLC",6956 WEST 56TH STREET,CHICAGO,Cook,60638,203182.96,25,203282.96,,Third Party Bidder,2018-05-30 20:26:50.813864
2018-03-29 10:30:00,10:30 AM,38-1764,17 CH 08885,"McCalla Raymer Leibert Pierce, LLC",7108 SOUTH EMERALD AVENUE,CHICAGO,Cook,60621,29200.00,25,37400.00,,Third Party Bidder,2018-05-30 20:26:50.916865
2018-03-29 10:30:00,10:30 AM,38-1705,17 CH 11465,"SHAPIRO KREISMAN & ASSOCIATES, LLC",8850 SOUTH THROOP ST,CHICAGO,Cook,60620,109207.42,25,109207.42,,Plaintiff,2018-05-30 20:26:51.008865
2018-03-29 10:30:00,10:30 AM,37-9871,16 CH 6819,"CHUHAK & TECSON, P.C.",9901 S. LAFAYETTE AVE.,CHICAGO,Cook,60628,84800.00,25,84800.00,,Plaintiff,2018-05-30 20:26:51.124861
2018-04-02 10:30:00,10:30 AM,37-10918,17 CH 06777,"COHEN JUTLA DOVITZ MAKOWKA, LLC",10615 S. UNION AVENUE,CHICAGO,Cook,60628,40000.00,25,52600.00,,Third Party Bidder,2018-05-30 20:26:51.266861
2018-04-02 10:30:00,10:30 AM,38-170,15 CH 18105,"CODILIS & ASSOCIATES, P.C.",1142 N MAYFIELD AVE,CHICAGO,Cook,60651,104083.49,25,104183.49,,Third Party Bidder,2018-05-30 20:26:51.374865
2018-04-02 10:30:00,10:30 AM,38-1356,2017 CH 01336,"McCalla Raymer Leibert Pierce, LLC",12404 SOUTH YALE AVENUE,CHICAGO,Cook,60628,69000.00,25,69000.00,,Plaintiff,2018-05-30 20:26:51.481859
2018-04-02 10:30:00,10:30 AM,38-1859,2017 CH 8221,"McCalla Raymer Leibert Pierce, LLC",2726 NORTH MELVINA AVENUE,CHICAGO,Cook,60639,120000.00,25,120000.00,,Plaintiff,2018-05-30 20:26:51.581859
2018-04-02 10:30:00,10:30 AM,38-1357,16 CH 1226,"McCalla Raymer Leibert Pierce, LLC",2836 SOUTH SAINT LOUIS,CHICAGO,Cook,60623,54000.00,25,71000.00,,Third Party Bidder,2018-05-30 20:26:51.787860
2018-04-02 10:30:00,10:30 AM,38-823,17 CH 4322,"JOHNSON, BLUMBERG & ASSOCIATES, LLC",2945 W. 85TH STREET,CHICAGO,Cook,60652,94400.00,25,94400.00,,Plaintiff,2018-05-30 20:26:51.935865
2018-04-02 10:30:00,10:30 AM,37-9521,10 CH 21207,"McCalla Raymer Leibert Pierce, LLC",3427 NORTH KEDZIE AVENUE,CHICAGO,Cook,60618,169025.00,25,202000.00,,Third Party Bidder,2018-05-30 20:26:52.048859
2018-04-02 10:30:00,10:30 AM,37-11334,17 CH 11742,"Anselmo Lindberg & Associates, LLC",4543 SOUTH LAWLER AVENUE,CHICAGO,Cook,60638,91412.00,25,91412.00,,Plaintiff,2018-05-30 20:26:52.186858
2018-04-02 10:30:00,10:30 AM,38-1657,16 CH 010045,"CODILIS & ASSOCIATES, P.C.",5335 S. CARPENTER STREET,CHICAGO,Cook,60609,25275.00,25,25375.00,,Third Party Bidder,2018-05-30 20:26:52.306860
2018-04-02 10:30:00,10:30 AM,38-1757,17 CH 6068,"SHAPIRO KREISMAN & ASSOCIATES, LLC",5930 SOUTH KING DRIVE,CHICAGO,Cook,60637,322356.24,25,322356.24,,Plaintiff,2018-05-30 20:26:52.411863
2018-04-02 10:30:00,10:30 AM,38-1464,16 CH 08693,"McCalla Raymer Leibert Pierce, LLC",6439 SOUTH FRANCISCO AVENUE,CHICAGO,Cook,60629,227149.99,25,227149.99,,Plaintiff,2018-05-30 20:26:52.531860
2018-04-02 10:30:00,10:30 AM,37-11337,17 CH 11748,"SHAPIRO KREISMAN & ASSOCIATES, LLC",8308 SOUTH GREEN STREET,CHICAGO,Cook,60620,81760.00,25,81760.00,,Plaintiff,2018-05-30 20:26:52.774860
2018-04-02 10:30:00,10:30 AM,38-1699,16 CH 08807,"McCalla Raymer Leibert Pierce, LLC",8325 SOUTH CRANDON AVENUE,CHICAGO,Cook,60617,62050.00,25,62150.00,,Third Party Bidder,2018-05-30 20:26:52.890860
2018-04-02 10:30:00,10:30 AM,37-10627,17 CH 11843,"HEAVNER, BEYERS & MIHLAR, LLC",9211 S UNION AVE.,CHICAGO,Cook,60620,57750.00,25,57850.00,,Third Party Bidder,2018-05-30 20:26:53.020860
2018-04-02 10:30:00,10:30 AM,38-1726,14 CH 19180,WEISS MCCLELLAND LLC,9711 S. CHARLES STREET,CHICAGO,Cook,60643,124100.00,25,124100.00,,Plaintiff,2018-05-30 20:26:53.122861
2018-04-03 10:30:00,10:30 AM,38-100,17 CH 11944,"McCalla Raymer Leibert Pierce, LLC",325 WEST 59TH PLACE,CHICAGO,Cook,60621,54750.00,25,54750.00,,Plaintiff,2018-05-30 20:26:53.555865
2018-04-03 10:30:00,10:30 AM,38-943,17 CH 03128,"LATIMER LEVAY FYOCK, LLC",5103 SOUTH ARCHER AVENUE,CHICAGO,Cook,60632,35000.00,25,83000.00,,Third Party Bidder,2018-05-30 20:26:53.659860
2018-04-03 10:30:00,10:30 AM,38-1789,17 CH 13410,"Anselmo Lindberg & Associates, LLC",6559 NORTH FRANCISCO AVENUE,CHICAGO,Cook,60645,213606.04,25,220000.00,,Third Party Bidder,2018-05-30 20:26:53.791860
2018-04-03 10:30:00,10:30 AM,38-1384,12 CH 45300,"McCalla Raymer Leibert Pierce, LLC",8539 WEST BRUCE DRIVE,CHICAGO,Cook,60714,251407.50,25,251407.50,,Plaintiff,2018-05-30 20:26:53.987861
2018-04-03 10:30:00,10:30 AM,37-10590,17 CH 008310,"CODILIS & ASSOCIATES, P.C.",9151 S PARNELL,CHICAGO,Cook,60620,67500.00,25,67500.00,,Plaintiff,2018-05-30 20:26:54.086860
2018-04-04 10:30:00,10:30 AM,38-1583,15 CH 1852,"McCalla Raymer Leibert Pierce, LLC",3231 WEST 38TH PLACE,CHICAGO,Cook,60632,163600.00,25,163600.00,,Plaintiff,2018-05-30 20:26:54.242861
2018-04-04 10:30:00,10:30 AM,38-217,17 CH 07914,"HEAVNER, BEYERS & MIHLAR, LLC",4003 W. ARGYLE ST.,CHICAGO,Cook,60630,294000.00,25,294000.00,,Plaintiff,2018-05-30 20:26:54.356865
2018-04-04 10:30:00,10:30 AM,38-553,2017 CH 10199,"McCalla Raymer Leibert Pierce, LLC",4121 WEST 82ND PLACE,CHICAGO,Cook,60652,139830.00,25,139930.00,,Third Party Bidder,2018-05-30 20:26:54.455862
2018-04-04 10:30:00,10:30 AM,38-1837,17 CH 6399,NOONAN & LIEBERMAN,5711 S. FAIRFIELD AVE.,CHICAGO,Cook,60629,100.00,25,40478.15,,Third Party Bidder,2018-05-30 20:26:54.548866
2018-04-04 10:30:00,10:30 AM,38-139,2017 CH 10655,"McCalla Raymer Leibert Pierce, LLC",6332 SOUTH FRANCISCO AVENUE,CHICAGO,Cook,60629,82100.00,25,82100.00,,Plaintiff,2018-05-30 20:26:54.668859
2018-04-04 10:30:00,10:30 AM,38-1767,12 CH 019589,"CODILIS & ASSOCIATES, P.C.",6823 S. OAKLEY AVENUE,CHICAGO,Cook,60636,73003.15,25,73003.15,,Plaintiff,2018-05-30 20:26:54.774858
2018-04-04 10:30:00,10:30 AM,38-219,16 CH 12408,"HEAVNER, BEYERS & MIHLAR, LLC",7718 S. WOOD ST.,CHICAGO,Cook,60620,49800.00,25,56000.00,,Third Party Bidder,2018-05-30 20:26:54.911861
2018-04-05 10:30:00,10:30 AM,38-158,16 CH 10395,"McCalla Raymer Leibert Pierce, LLC",12206 SOUTH LAFAYETTE AVENUE,CHICAGO,Cook,60628,88000.00,25,88000.00,,Plaintiff,2018-05-30 20:26:55.059865
2018-04-05 10:30:00,10:30 AM,38-267,12 CH 003085,"CODILIS & ASSOCIATES, P.C.",2455 N. AUSTIN,CHICAGO,Cook,60639,275295.27,25,275295.27,,Plaintiff,2018-05-30 20:26:55.157860
2018-04-05 10:30:00,10:30 AM,38-282,16 CH 007408,"CODILIS & ASSOCIATES, P.C.",3413 S. CLAREMONT AVENUE,CHICAGO,Cook,60608,304196.45,25,304196.45,,Plaintiff,2018-05-30 20:26:55.268860
2018-04-05 10:30:00,10:30 AM,37-6347,14 CH 08401,"McCalla Raymer Leibert Pierce, LLC",6231 S FRANCISCO AVENUE,CHICAGO,Cook,60629,176188.10,25,176188.10,,Plaintiff,2018-05-30 20:26:55.395860
2018-04-05 10:30:00,10:30 AM,38-1892,17 CH 10928,"LAW OFFICES OF IRA T. NEVEL, LLC",6720 S. WINCHESTER,CHICAGO,Cook,60636,37170.00,25,37170.00,,Plaintiff,2018-05-30 20:26:55.588859
2018-04-05 10:30:00,10:30 AM,38-156,16 CH 00852,"McCalla Raymer Leibert Pierce, LLC",8035 SOUTH WABASH AVENUE,CHICAGO,Cook,60619,91250.00,25,91250.00,,Plaintiff,2018-05-30 20:26:55.699859
2018-04-05 10:30:00,10:30 AM,38-265,16 CH 015683,"CODILIS & ASSOCIATES, P.C.",8510 S. MARQUETTE AVENUE,CHICAGO,Cook,60617,27740.00,25,27740.00,,Plaintiff,2018-05-30 20:26:55.792859
2018-04-05 10:30:00,10:30 AM,38-1996,16 CH 07618,"McCalla Raymer Leibert Pierce, LLC",8513 SOUTH KING DRIVE,CHICAGO,Cook,60619,95400.00,25,95400.00,,Plaintiff,2018-05-30 20:26:55.923862
2018-04-05 10:30:00,10:30 AM,38-1913,17 CH 09838,"POTESTIVO & ASSOCIATES, P.C.",9142 S. ABERDEEN STREET,CHICAGO,Cook,60620,113000.00,25,113000.00,,Plaintiff,2018-05-30 20:26:56.010860
2018-04-05 10:30:00,10:30 AM,38-238,16 CH 15346,"Anselmo Lindberg & Associates, LLC",9231 SOUTH THROOP STREET,CHICAGO,Cook,60620,87550.00,25,87550.00,,Plaintiff,2018-05-30 20:26:56.101859
2018-04-05 10:30:00,10:30 AM,38-161,2017 CH 11251,"McCalla Raymer Leibert Pierce, LLC",9941 SOUTH CHARLES STREET,CHICAGO,Cook,60643,256230.00,25,256230.00,,Plaintiff,2018-05-30 20:26:56.204861
2018-04-06 10:30:00,10:30 AM,38-572,13 CH 2398,"SHAPIRO KREISMAN & ASSOCIATES, LLC",1011 NORTH MASON STREET,CHICAGO,Cook,60651,60200.00,25,60300.00,,Third Party Bidder,2018-05-30 20:26:56.343860
2018-04-06 10:30:00,10:30 AM,38-1544,09 CH 49877,"McCalla Raymer Leibert Pierce, LLC",1052 N LAWLER AVE,CHICAGO,Cook,60651,237111.15,25,237111.15,,Plaintiff,2018-05-30 20:26:56.440861
2018-04-06 10:30:00,10:30 AM,38-1943,14 CH 12122,WEISS MCCLELLAND LLC,1234 W. 77TH STREET,CHICAGO,Cook,60620,57400.00,25,59000.00,,Third Party Bidder,2018-05-30 20:26:56.532860
2018-04-06 10:30:00,10:30 AM,37-11278,11 CH 08713,"McCalla Raymer Leibert Pierce, LLC",165 NORTH CANAL STREET UNIT 1128,CHICAGO,Cook,60606,419504.86,25,419504.86,,Plaintiff,2018-05-30 20:26:56.640861
2018-04-06 10:30:00,10:30 AM,37-11147,17 CH 006021,"CODILIS & ASSOCIATES, P.C.",32 W. 110TH PLACE,CHICAGO,Cook,60628,7300.00,25,7300.00,,Plaintiff,2018-05-30 20:26:56.756861
2018-04-06 10:30:00,10:30 AM,38-142,2017 CH 02534,"QUINTAIROS, PRIETO, WOOD & BOYER, P.A.",3746 W. 62ND ST.,CHICAGO,Cook,60629,126000.00,25,126000.00,,Plaintiff,2018-05-30 20:26:56.853861
2018-04-06 10:30:00,10:30 AM,37-9396,11 CH 43859,"McCalla Raymer Leibert Pierce, LLC",4841 WEST AINSLIE STREET,CHICAGO,Cook,60630,193272.34,25,194100.00,,Third Party Bidder,2018-05-30 20:26:56.952862
2018-04-06 10:30:00,10:30 AM,38-202,17 CH 07781,"POTESTIVO & ASSOCIATES, P.C.",5525 W. North Avenue,CHICAGO,Cook,60639,150000.00,25,150000.00,,Plaintiff,2018-05-30 20:26:57.064860
2018-04-06 10:30:00,10:30 AM,38-1071,16 CH 16010,"HEAVNER, BEYERS & MIHLAR, LLC",7314 S. ROCKWELL ST.,CHICAGO,Cook,60629,175200.00,25,175200.00,,Plaintiff,2018-05-30 20:26:57.401859
2018-04-06 10:30:00,10:30 AM,38-1474,14 CH 008741,"CODILIS & ASSOCIATES, P.C.",7930 S. SAINT LAWRENCE AVENUE,CHICAGO,Cook,60619,13750.00,25,71000.00,,Third Party Bidder,2018-05-30 20:26:57.499860
2018-04-06 10:30:00,10:30 AM,38-1776,16 CH 004565,"CODILIS & ASSOCIATES, P.C.",9630 S. FOREST AVENUE,CHICAGO,Cook,60628,111724.01,25,111724.01,,Plaintiff,2018-05-30 20:26:57.596860
2018-04-06 10:30:00,10:30 AM,38-1955,2017 CH 15624,"CODILIS & ASSOCIATES, P.C.",9942 S WENTWORTH AVE,CHICAGO,Cook,60628,9490.00,25,9590.00,,Third Party Bidder,2018-05-30 20:26:57.738865
2018-04-09 10:30:00,10:30 AM,38-458,2017 CH 12592,"CODILIS & ASSOCIATES, P.C.",1039 W. 108TH PL,CHICAGO,Cook,60643,88330.00,25,88430.00,,Third Party Bidder,2018-05-30 20:26:57.879860
2018-04-09 10:30:00,10:30 AM,38-418,16 CH 015795,"CODILIS & ASSOCIATES, P.C.",13212 S. RIVERDALE AVENUE,CHICAGO,Cook,60827,2250.00,25,6900.00,,Third Party Bidder,2018-05-30 20:26:58.088859
2018-04-09 10:30:00,10:30 AM,38-454,08 CH 34036,"Anselmo Lindberg & Associates, LLC",2515 NORTH OAK PARK AVENUE,CHICAGO,Cook,60707,230000.00,25,230000.00,,Plaintiff,2018-05-30 20:26:58.203860
2018-04-09 10:30:00,10:30 AM,38-1966,15 CH 07781,"McCalla Raymer Leibert Pierce, LLC",5843 SOUTH SAWYER AVENUE,CHICAGO,Cook,60629,319019.36,25,319019.36,,Plaintiff,2018-05-30 20:26:58.304861
2018-04-09 10:30:00,10:30 AM,37-10891,17 CH 11650,"HEAVNER, BEYERS & MIHLAR, LLC",7258 S. SEELEY AVENUE,CHICAGO,Cook,60636,47350.20,25,47350.20,,Plaintiff,2018-05-30 20:26:58.445858
2018-04-09 10:30:00,10:30 AM,38-151,17 CH 8998,"Anselmo Lindberg & Associates, LLC",7314 SOUTH DAMEN AVENUE,CHICAGO,Cook,60636,9100.00,25,9100.00,,Plaintiff,2018-05-30 20:26:58.552858
2018-04-09 10:30:00,10:30 AM,37-10948,17 CH 008137,"CODILIS & ASSOCIATES, P.C.",7755 S. WOLCOTT AVENUE,CHICAGO,Cook,60620,65700.00,25,65700.00,,Plaintiff,2018-05-30 20:26:58.682860
2018-04-09 10:30:00,10:30 AM,38-171,2017 -CH- 11829,"CODILIS & ASSOCIATES, P.C.",8417 S. KNOX AVENUE,CHICAGO,Cook,60652,109500.00,25,109600.00,,Third Party Bidder,2018-05-30 20:26:58.789858
2018-04-09 10:30:00,10:30 AM,38-64,2016 CH 11405,"MICHAEL J. GOLDSTEIN & ASSOCIATES, LTD.",9425 S. BURNSIDE,CHICAGO,Cook,60619,90000.00,25,90000.00,,Plaintiff,2018-05-30 20:26:58.915861
2018-04-10 10:30:00,10:30 AM,38-310,2017 CH 6117,"McCalla Raymer Leibert Pierce, LLC",10600 SOUTH LOWE AVENUE,CHICAGO,Cook,60628,67160.00,25,67160.00,,Plaintiff,2018-05-30 20:26:59.068861
2018-04-10 10:30:00,10:30 AM,38-384,15 CH 08357,WEISS MCCLELLAND LLC,12350 SOUTH EMERALD AVENUE,CHICAGO,Cook,60628,17500.00,25,17600.00,,Third Party Bidder,2018-05-30 20:26:59.263860
2018-04-10 10:30:00,10:30 AM,38-239,17 CH 06897,"McCalla Raymer Leibert Pierce, LLC",12450 SOUTH NORMAL AVENUE,CHICAGO,Cook,60628,35040.00,25,35140.00,,Third Party Bidder,2018-05-30 20:26:59.370860
2018-04-10 10:30:00,10:30 AM,38-613,16 CH 15281,"LAW OFFICES OF IRA T. NEVEL, LLC",1647 S. AVERS AVE.,CHICAGO,Cook,60623,102600.00,25,102600.00,,Plaintiff,2018-05-30 20:26:59.771863
2018-04-10 10:30:00,10:30 AM,38-236,12 CH 19275,"McCalla Raymer Leibert Pierce, LLC",1721 EAST 85TH STREET,CHICAGO,Cook,60617,105600.00,25,105600.00,,Plaintiff,2018-05-30 20:26:59.880860
2018-04-10 10:30:00,10:30 AM,38-2064,16 CH 09178,"McCalla Raymer Leibert Pierce, LLC",1929 NORTH LACROSSE AVENUE,CHICAGO,Cook,60639,142350.00,25,142350.00,,Plaintiff,2018-05-30 20:27:00.008861
2018-04-10 10:30:00,10:30 AM,38-1394,13 CH 06925,"McCalla Raymer Leibert Pierce, LLC",2168 NORTH MAJOR AVENUE,CHICAGO,Cook,60639,66239.00,25,66339.00,,Third Party Bidder,2018-05-30 20:27:00.098860
2018-04-10 10:30:00,10:30 AM,38-585,17 CH 7851,"SHAPIRO KREISMAN & ASSOCIATES, LLC","233 EAST ERIE STREET, UNIT 1006",CHICAGO,Cook,60611,124305.00,25,124405.00,,Third Party Bidder,2018-05-30 20:27:00.210859
2018-04-10 10:30:00,10:30 AM,38-582,16 CH 14221,"SHAPIRO KREISMAN & ASSOCIATES, LLC",2824 NORTH MENARD AVENUE,CHICAGO,Cook,60634,110793.51,25,133000.00,,Third Party Bidder,2018-05-30 20:27:00.319860
2018-04-10 10:30:00,10:30 AM,38-2090,2016 CH 14701,"McCalla Raymer Leibert Pierce, LLC","5038 SOUTH DREXEL BOULEVARD, UNIT 3S",CHICAGO,Cook,60615,191600.00,25,191600.00,,Plaintiff,2018-05-30 20:27:00.424860
2018-04-10 10:30:00,10:30 AM,38-234,2017 CH 7165,"MARINOSCI LAW GROUP, P.C.",6235 S RHODES AVE,CHICAGO,Cook,60637,44100.00,25,47000.00,,Third Party Bidder,2018-05-30 20:27:00.519862
2018-04-10 10:30:00,10:30 AM,38-1820,14 CH 3710,"LAW OFFICES OF IRA T. NEVEL, LLC",6341 S. WHIPPLE STREET,CHICAGO,Cook,60629,91200.00,25,91200.00,,Plaintiff,2018-05-30 20:27:00.711865
2018-04-10 10:30:00,10:30 AM,38-612,17 CH 8932,"LAW OFFICES OF IRA T. NEVEL, LLC",7909 S. ALBANY AVE.,CHICAGO,Cook,60652,138550.00,25,140800.00,,Third Party Bidder,2018-05-30 20:27:01.068862
2018-04-10 10:30:00,10:30 AM,38-1368,14 CH 16127,"McCalla Raymer Leibert Pierce, LLC",7960 SOUTH KEELER AVENUE,CHICAGO,Cook,60652,208536.61,25,208536.61,,Plaintiff,2018-05-30 20:27:01.168861
2018-04-10 10:30:00,10:30 AM,38-254,16 CH 5958,"MARINOSCI LAW GROUP, P.C.",8114 SOUTH MAY STREET,CHICAGO,Cook,60620,55000.00,25,55000.00,,Plaintiff,2018-05-30 20:27:01.262858
2018-04-10 10:30:00,10:30 AM,38-461,11 CH 40620,"Anselmo Lindberg & Associates, LLC",8244 SOUTH ARTESIAN AVENUE,CHICAGO,Cook,60652,86990.77,25,86990.77,,Plaintiff,2018-05-30 20:27:01.356860
2018-04-10 10:30:00,10:30 AM,38-415,16 CH 12110,"HEAVNER, BEYERS & MIHLAR, LLC",8315 S. MARSHFIELD AVENUE,CHICAGO,Cook,60620,13688.50,25,40500.00,,Third Party Bidder,2018-05-30 20:27:01.475861
